iteration,loss,train_avg_utility,train_std_utility,train_avg_wealth,gradient_norm,gradient_sq_norm,eval_avg_utility,eval_avg_wealth
1.0,-1.1435751457722416,-1.0337644033965496,0.2873260691354933,1.0377013786410831,4.1869278765396984,17.530365043345228,,
2.0,-0.32759105278283673,-0.9875690502396544,0.25689183248153585,1.073473944797788,3.9751341062267205,15.801691162486907,,
3.0,-0.33475935743407215,-0.9689680369959272,0.25769013320699474,1.1130077683928603,5.120486498826744,26.219381984666967,,
4.0,-0.30220201648964906,-0.9134637359989908,0.22334120063307675,1.1584869949272578,3.2953643503905803,10.85942620182513,,
5.0,-0.10532181937608986,-0.9755729737918353,0.18182806255153472,1.0614720699801021,3.0181991000913277,9.109525807792101,,
6.0,-0.47418655023020784,-0.9661362964867224,0.19078537654587197,1.0798380818112077,3.5362371366399694,12.50497308655165,,
7.0,-0.9787307889965979,-1.0010203256828245,0.22740069556037962,1.0539089700896729,3.0998617547713483,9.609142898694103,,
8.0,-0.5111579281726844,-0.895627350165516,0.18939328154540666,1.1765526506569426,3.530321947475747,12.46317305282895,,
9.0,-0.4113892600019238,-0.8895829578021688,0.20165928180146514,1.1813839970709146,3.4864534244615513,12.155357480939678,,
10.0,-0.6686065197446807,-0.9347702203256482,0.21520084893844266,1.1300953025097622,3.3241534717307113,11.04999630361934,,
11.0,-1.0642065986447515,-0.9399611147413489,0.21121242548819547,1.1353119653285175,3.4154986195803048,11.665630820354966,,
12.0,-0.8464413594501008,-0.9116899160945224,0.2001772353918878,1.1532283007614883,3.519602361948409,12.38760078623282,,
13.0,-1.1557255407129112,-0.9124543809318362,0.2242521633651366,1.1698633164626195,3.1563473205160983,9.962528407729152,,
14.0,-1.0581886977944603,-0.909577843062357,0.21192405692003402,1.1664312530572338,3.4681377906597413,12.027979735002232,,
15.0,-0.5456863301856412,-0.8961470834713262,0.1809251443912909,1.1658192642560088,3.0792613916558733,9.481850718142466,,
16.0,-1.4406792156263668,-0.8891551202328495,0.20380536577637753,1.1871274749275187,2.6041667330827143,6.781684373694697,,
17.0,-1.1364071275624275,-0.905493787078338,0.2917544105414187,1.2127922885617606,5.32169665048141,28.320455239745066,,
18.0,-0.6736569589862638,-0.8533246586310165,0.198995807449291,1.2310600743914133,3.592750913916445,12.907859129447449,,
19.0,-1.6640128040977462,-0.8793409586041726,0.24553797712938943,1.2462371215836052,3.683591117260988,13.568843519164052,,
20.0,-1.078008453366568,-0.832067788425827,0.21621457920564113,1.2774350052898358,3.7125751642784524,13.783214350417179,,
21.0,-1.0738489623865717,-0.9132052875244668,0.24516793930424574,1.174306148454178,3.9514175822459827,15.613700909282688,,
22.0,-1.6380215023824176,-0.9438672422678505,0.24631758944993268,1.1304787196178299,3.7838385788813786,14.31743439103105,,
23.0,-2.0985026791307315,-0.8662983424332233,0.249959423407352,1.2616322637831736,5.3385124064410405,28.49971471372491,,
24.0,-2.2801727594294943,-0.8987343000915856,0.27434026350654633,1.2107574426649648,4.498694687255093,20.238253889137205,,
25.0,-1.0801015053124772,-0.8906094187058944,0.24898254336291112,1.2190285469015287,4.0856355107744395,16.692417526901117,-0.876356390232354,1.1801485971289902
26.0,-0.6639332736445562,-0.86397354385895,0.2034065526474914,1.2248208336935567,3.2186822357310647,10.359915334610724,,
27.0,-2.059848900274405,-0.9301260037723128,0.27439557610390014,1.1704272819074384,4.57847606186882,20.96244304910581,,
28.0,-1.4533812176711907,-0.8314883322467967,0.24111301454480963,1.3318389252497762,3.7070353734353625,13.742111259901057,,
29.0,-1.6324245545146883,-0.8463514464500915,0.22248500878279856,1.2672979663001325,4.70491254032257,22.13620201208458,,
30.0,0.15342659688704763,-0.9798974994536067,0.2429930189944164,1.087493090140165,4.034552382696318,16.277612928720533,,
31.0,-3.1482639022106778,-0.8738851967320531,0.30426114051020214,1.2750114509325365,4.758994363639009,22.64802735314786,,
32.0,-0.38158688534761565,-0.8700417880117367,0.25988994816525823,1.2540347000525327,5.796217120595892,33.59613290908893,,
33.0,-1.8579474508689022,-0.877950181879398,0.2232122510192852,1.2344761468550431,3.285887338574578,10.797055601804722,,
34.0,-0.8602453917303392,-0.8290988464285535,0.21914626140344418,1.2991472874419994,3.621533892422946,13.115507733968094,,
35.0,-2.3067124194776296,-0.8490707552780967,0.2421002565048573,1.2915956407040476,5.281835237250361,27.897783473459572,,
36.0,-0.46851732009845193,-0.82652883595813,0.16921714974360225,1.264932307572804,3.051122012206986,9.309345533374007,,
37.0,-3.173708648902977,-0.9017165578753072,0.34854126548554853,1.2409682773378814,6.71914790583686,45.14694858051187,,
38.0,-1.9889828113534316,-0.7991293151202692,0.22842150283000406,1.3579128237820899,4.01123054515592,16.08997048639186,,
39.0,-0.5001124580259058,-0.8368737950801702,0.2123239316327936,1.2830591370729807,4.105439987443336,16.854637490498735,,
40.0,-0.7900554683616166,-0.8000811225088641,0.23606458099275582,1.3465592405033306,4.8140976500637125,23.175536184348957,,
41.0,-2.9416144310906036,-0.8987493808329214,0.29164099032304996,1.2559515445600764,5.1085420727731945,26.097202109293846,,
42.0,-1.8006433748658357,-0.8408569422205211,0.24767826887818606,1.3016472640799055,4.623903602566619,21.380484525828557,,
43.0,-2.8324163991257425,-0.840391569477572,0.2538737345801127,1.3138461629882463,4.621190339790671,21.35540015657461,,
44.0,-2.7842515286983645,-0.8267208779059663,0.2723065810713285,1.377666803813123,7.067079103112177,49.94360704964481,,
45.0,-2.2206210766284764,-0.8689211778232345,0.28216169960515836,1.2752217107134869,5.319809044548776,28.300368270462954,,
46.0,-0.9607041830476826,-0.8049093371788072,0.2350729731325166,1.356845915650264,4.291177899129262,18.41420776197543,,
47.0,-2.516063916924946,-0.8464460395641241,0.28283749007004727,1.322271951405551,5.2105279482834135,27.149601499842557,,
48.0,-1.82957606797885,-0.8039850804488702,0.2597923197448283,1.368638055002845,4.982416297887713,24.82447216545711,,
49.0,-1.543920691542068,-0.8384914467222258,0.25585370590504536,1.3222713915133844,4.874114864397593,23.75699571134157,,
50.0,-0.7440199481659895,-0.7539527598512514,0.17663813276620888,1.4097322069783587,4.097954640470782,16.79323223535601,-0.83019639081877,1.32131031058933
51.0,-2.3603026864187964,-0.8106989038427739,0.2611501622134945,1.3608914751859098,4.261428631557412,18.159773981857278,,
52.0,-2.5529190176158036,-0.8269684059800582,0.28826291794478065,1.3578945799874154,4.741351525772527,22.48041429094547,,
53.0,-1.0813185675213908,-0.8835345297827075,0.22807636938358597,1.2127892759699852,3.983211274544759,15.865972057660485,,
54.0,-0.7268909714722835,-0.8370632215795116,0.2770541406571388,1.325584666409665,5.355460355233501,28.680955616477736,,
55.0,-1.4996043044404817,-0.8003473901357265,0.22431628878779408,1.3501702572692196,3.730905296404399,13.919654330738396,,
56.0,-0.8727698007929487,-0.7821985338550466,0.21999771200113288,1.3987568376217632,3.5480704283998143,12.588803764885244,,
57.0,-2.280290198075904,-0.8667639063978259,0.2511979848213671,1.2670670457241107,4.16699475133313,17.363845257637852,,
58.0,-1.4903105990750056,-0.8675203748947261,0.2214522113979976,1.2360455691208172,3.5768036365618374,12.793524254521985,,
59.0,-1.4759783021863138,-0.8380810727669962,0.24713034709595963,1.2991098033014914,3.6211350803617908,13.112619270226794,,
60.0,-1.42687775895092,-0.8770455416978945,0.27727643790647954,1.2661929558956664,5.719452004902247,32.71213123638034,,
61.0,-1.7511757183993804,-0.8294425977348197,0.24812231700407372,1.3111146439154644,4.46712490992332,19.955204960857426,,
62.0,-1.2568980225729236,-0.8681907461718099,0.24664776777161193,1.2555479992629797,4.594251180750847,21.10714391183055,,
63.0,-1.665218079805365,-0.8071597202581707,0.25617692113636625,1.3735619452578316,5.9852459534700255,35.82316912352932,,
64.0,0.19005907316193138,-0.8228114197628754,0.2514583623060248,1.3288611515610196,4.32655544761167,18.719082041258222,,
65.0,-1.2219246720269294,-0.736402918524394,0.24753398063856455,1.5066488751381868,4.98888086726277,24.888932307740525,,
66.0,-0.47728710066167324,-0.8258137774450163,0.22876010814354908,1.3049939582213272,4.746550981129134,22.52974621645795,,
67.0,-2.0390744307207433,-0.767060608202837,0.21045898214749983,1.4206346328624229,3.9158247294586097,15.333683311839593,,
68.0,-1.7639165244978265,-0.8728473544146877,0.26850247969640956,1.2666733268032204,5.365375474199355,28.787253979139948,,
69.0,-0.9497538954674725,-0.838400560055522,0.2609986094503782,1.3107764174421632,5.378035839077798,28.923269486405236,,
70.0,-1.8645495805357302,-0.8446112873842254,0.2740722400278371,1.3209478325029949,5.906821041708681,34.89053481877242,,
71.0,-2.6148704614765386,-0.8078664474701647,0.2952977112090585,1.4364871295494872,6.360259909054598,40.452906110727206,,
72.0,-3.069536511071952,-0.8465734753401528,0.264050353521397,1.304843512022566,5.369956727673296,28.836435257083696,,
73.0,-3.586566708681536,-0.8544321872767482,0.29475606394575327,1.3347878581317332,6.90124837325948,47.627229109416625,,
74.0,-1.874987244077031,-0.8401166149697382,0.26302323073235795,1.3292815130311082,5.647135714663038,31.890141779822812,,
75.0,-2.3828081012413724,-0.850837938864492,0.2882603617158551,1.2984102391252885,6.4291923707238645,41.33451453977394,-0.7905242875539782,1.380719473498661
76.0,-2.1980719196086116,-0.7786970819808899,0.2603321556604696,1.431661927787399,5.750625051686295,33.069688485082,,
77.0,-3.2713145016695115,-0.7829000417588734,0.2745824456752636,1.450342727227338,6.04455560487488,36.53665246042433,,
78.0,-1.884316526901166,-0.8421422073608705,0.2702260396947633,1.3050345965120145,6.518031583176514,42.48473571928653,,
79.0,-2.783474038722725,-0.7995255323364046,0.21728560624747972,1.34769039712424,4.850411373190184,23.526490489172687,,
80.0,-3.8613428937178225,-0.8156595511326061,0.2506630496235278,1.342556330587794,4.9465246893149395,24.46810650200226,,
81.0,-3.9304676373725913,-0.7882427900294496,0.22046600011179285,1.383897765963197,5.2037402886698665,27.078912991925947,,
82.0,-3.030521942853842,-0.8315023581205038,0.21252679479171002,1.2973810623598918,3.9697210269751433,15.758685032008586,,
83.0,-5.5410030135990285,-0.8612185430770718,0.2956465682265081,1.318706934795332,6.8418452699111,46.81084669740489,,
84.0,-5.995664311454524,-0.8045900796052725,0.22984637213857614,1.3560636685037384,7.115643801091595,50.63238670401325,,
85.0,-4.923086819726361,-0.880255903474129,0.23205399942858435,1.2175829693466482,6.519172088369619,42.49960471777751,,
86.0,-5.258538359440271,-0.8236963897633222,0.2554264391375304,1.3350502365640362,5.571769816769678,31.044618891065618,,
87.0,-2.648412079114485,-0.8070409073885143,0.19793651506139012,1.3227319434358247,6.052502789954523,36.63279002240728,,
88.0,-6.628598764897628,-0.8327569389980617,0.24111374772436042,1.3101944014710643,6.077724809042562,36.938738854451444,,
89.0,-7.384118216898892,-0.8147150214836792,0.2424162538112676,1.371094993306127,6.993764780481397,48.91274580470201,,
90.0,-2.110488235470121,-0.8226754890446243,0.17462687439444474,1.2723720313410456,6.067667910984332,36.816593877988964,,
91.0,-3.435008421381399,-0.8252124957742035,0.18725445946404193,1.2787472112289602,4.097024408854879,16.78560900675267,,
92.0,-7.222457584643447,-0.8459573628960114,0.23439923168813803,1.279718169422647,5.0204779086054865,25.205198430795722,,
93.0,-4.747820488297843,-0.8863243275631921,0.19891242394587622,1.1821774608556268,5.014701129333494,25.14722741653862,,
94.0,-8.417035458929478,-0.8204223865485241,0.2188698474340214,1.335922611914063,7.385134605518345,54.54021314162459,,
95.0,-6.241700232227477,-0.8126898150672702,0.19553986827817008,1.3050191475056816,4.967900728143194,24.68003764468568,,
96.0,-2.9040465920147915,-0.8512556931422643,0.1701545127649617,1.2248633039734016,5.775487166804536,33.35625201392389,,
97.0,-5.765521309284052,-0.8498149019966769,0.1740557396663153,1.233837848521468,5.134683276760053,26.36497235263936,,
98.0,-7.365370374078538,-0.7860114907483099,0.1814272181729371,1.3587146462753261,8.455652197915096,71.4980540921064,,
99.0,-6.077817071854872,-0.8492451668929865,0.19874311481282222,1.2584246776192838,5.623999395717875,31.629369203035026,,
100.0,-8.606826296867428,-0.9027602658144375,0.20552163927095743,1.1935078907236087,9.117767689955222,83.13368764799138,-0.8389549961304879,1.2511837187064245
101.0,-6.98682880772043,-0.7946630137667365,0.17706890357135516,1.3249603941675725,6.469238446395734,41.85104607632469,,
102.0,-6.286510153328598,-0.8606834174221407,0.18312894820881007,1.2256790663422794,4.303019847870524,18.515979811167668,,
103.0,-5.412476752593617,-0.8285417162664734,0.18192342704198367,1.2716216260330482,7.303169100882014,53.33627891607781,,
104.0,-7.985538727712667,-0.857610606277435,0.20462350891686185,1.2440744349995203,8.901201866016416,79.23139465957414,,
105.0,-7.105532157028965,-0.8751172599939283,0.1789477775561396,1.1968319178795808,4.36174147227984,19.024788671005908,,
106.0,-6.518027993985475,-0.8224923611044295,0.1651417413305263,1.2733467103714387,7.320253425147295,53.5861102083807,,
107.0,-8.083779592683426,-0.7882690097975927,0.18061849991908407,1.3461545923959455,7.796773581706842,60.78967828440174,,
108.0,-5.27098473783861,-0.8279778363945792,0.16678209831445673,1.2615265466856753,6.480015448646593,41.9906002146985,,
109.0,-4.5519222748359685,-0.8772346844630824,0.18034438872692735,1.19374164669531,5.822213829124733,33.89817387205129,,
110.0,-8.148493185035008,-0.8644861307835996,0.2126060116406011,1.23236708214036,5.9899185601413745,35.879124357126116,,
111.0,-10.20335721365283,-0.8363274708360715,0.20495635221235714,1.2756323921167603,7.947525835557542,63.16316690685461,,
112.0,-7.089299488473495,-0.8690386031816236,0.1801763260159636,1.2076082637674017,7.785458932699217,60.61337079274603,,
113.0,-10.539671159197752,-0.8860601239603089,0.20377629780385503,1.1926986281788092,8.075513567464862,65.21391937830906,,
114.0,-13.606800102110936,-0.834579896501986,0.25171468652095597,1.3034453509170685,5.881443523462568,34.59137791967979,,
115.0,-12.199358474818835,-0.7995716362168712,0.22181825959650728,1.3759871914759607,9.999999241193043,99.99998482386144,,
116.0,-12.733662974819389,-0.8581510571662923,0.24007016028508657,1.271955361120952,9.999999170285475,99.9999834057102,,
117.0,-7.968512364621224,-0.8392069183175223,0.18714166351992562,1.2496659289955963,6.28573431143932,39.51045583400554,,
118.0,-11.424286442292853,-0.8309665783142577,0.20495701499377783,1.2709441840862357,6.5347598794753825,42.70308668240112,,
119.0,-13.526514248901098,-0.8172615992640851,0.2150217257790188,1.3214136579168219,9.927786048962714,98.5609358339787,,
120.0,-11.480230911225963,-0.8472624807200698,0.2347277653749835,1.2807637594376873,9.622151440526512,92.58579834442642,,
121.0,-9.518964448431282,-0.8551710762943892,0.21297814956065075,1.2416593609098374,9.99999921890113,99.99998437802324,,
122.0,-12.873958061629716,-0.8158458253883176,0.22412754801242257,1.3111978538137925,9.999999043729025,99.9999808745814,,
123.0,-13.720744312638239,-0.8465155123171613,0.24335181663769045,1.2801902011674806,9.999999186374705,99.99998372749477,,
124.0,-9.761155544305591,-0.8236285687167296,0.18789709732769797,1.2935626014824966,9.99999909813641,99.999981962729,,
125.0,-10.359348685677503,-0.8278546181745268,0.20274678094477022,1.2843535185355757,7.993869167529331,63.901944267576084,-0.8198274053199683,1.321647829696193
126.0,-10.230289448183282,-0.827776540015228,0.20979244759483795,1.2950752618515666,9.999999087570982,99.99998175142048,,
127.0,-9.30161404365116,-0.8387430986015505,0.19452962565506396,1.2703058670785328,8.428314324027465,71.03648234460654,,
128.0,-8.536553773345267,-0.8124980347430971,0.19443717685206735,1.302954584319186,9.995210472380972,99.90423238719426,,
129.0,-5.211437306192743,-0.8399731161153138,0.17279793060767284,1.249369920878868,7.38235691549122,54.49919362770105,,
130.0,-11.674981845371205,-0.8608250371275137,0.2320540917294357,1.2530586607479166,7.752030492476559,60.09397675628635,,
131.0,-11.503762955164303,-0.80177723089752,0.21916179826261348,1.344080617913205,9.999999182621707,99.99998365243479,,
132.0,-7.875986749403279,-0.8174947947251944,0.18695526522962014,1.2892937680882612,8.35434978687522,69.79516036146202,,
133.0,-12.667751751619264,-0.8597642697519241,0.23435546366342203,1.2634308672562384,9.999999105155485,99.9999821031105,,
134.0,-13.519081203695462,-0.8451856906062238,0.22753422730403314,1.2843659504156864,9.999999452607925,99.99998905215881,,
135.0,-7.142403894597042,-0.8064982797603464,0.1849457446180244,1.308792195108067,6.524599360056904,42.57039680925495,,
136.0,-13.503251253571191,-0.8394781151087285,0.2135646583283833,1.2918181836363147,9.036944598597277,81.66636767811649,,
137.0,-9.529068427113705,-0.8447567424033933,0.19297023971595187,1.2571819410780964,8.785939684168481,77.19273613384655,,
138.0,-9.279210165691284,-0.8477281681897999,0.21787549050307609,1.2772357062503947,9.359449079351949,87.59928706898204,,
139.0,-6.679646425142192,-0.8320304386002417,0.20202176589217868,1.2742539273098115,9.99999904382732,99.99998087654731,,
140.0,-8.834013630301019,-0.8438595410968344,0.17718745630814486,1.24288706121079,6.929431857626056,48.01702586948289,,
141.0,-11.572234790486569,-0.8995242578005784,0.23586364572632285,1.195190194300748,9.999999251579025,99.99998503158108,,
142.0,-10.292416388556916,-0.8464352181868432,0.1997197215113371,1.2480766918258874,9.65425302933228,93.2046015543715,,
143.0,-10.310367345554273,-0.81481320641719,0.20972582675510848,1.3164873139982087,9.427461129166572,88.87702334194665,,
144.0,-10.360310931078471,-0.8724010608316001,0.21200873353013486,1.2189340076076345,9.999999111449329,99.99998222898738,,
145.0,-7.591078315183411,-0.8366828310422626,0.17516757245120945,1.2519863777192342,9.239808457259416,85.37406032684262,,
146.0,-12.818970587149227,-0.8125622195856566,0.21525063868083177,1.325544944859597,9.999999052117381,99.99998104234854,,
147.0,-8.434070162580813,-0.8462222098224905,0.19536956028250166,1.2440440232332364,8.583449241084201,73.67560087426895,,
148.0,-11.84493936161586,-0.8362793635320538,0.26020476684970945,1.2965480066439479,9.999999213943608,99.9999842788728,,
149.0,-15.31622898563603,-0.819750723456583,0.20585638497808312,1.335195507963336,9.091468759740039,82.65480420932909,,
150.0,-19.919616892259647,-0.825919808977389,0.26316480992258523,1.3488407676659266,9.99999914830941,99.99998296618894,-0.8202990219737376,1.3166463538079134
151.0,-21.364342816474192,-0.82715117082074,0.23709308911016952,1.3674108775116887,9.999999170721825,99.9999834144372,,
152.0,-12.456162064558693,-0.8586314498700636,0.19820548606575755,1.2371517044736435,9.999999067246343,99.99998134492772,,
153.0,-17.8747760566272,-0.9135287474856368,0.2825194694746835,1.1975911634630014,9.99999928474898,99.99998569498013,,
154.0,-10.305432919192311,-0.8311145248228811,0.20316128970355907,1.277157688429389,9.39818776454408,88.32593325762605,,
155.0,-13.510299652442958,-0.8342902211221641,0.23151948209558565,1.2887728365647542,9.764783802458904,95.35100270876377,,
156.0,-11.291107520427655,-0.7962899309326181,0.19819931542642405,1.3416456200943272,8.140330466134584,66.26498009787889,,
157.0,-13.000222320834524,-0.8790404280737856,0.25665739409217764,1.2502901824953374,9.999999330483694,99.99998660967435,,
158.0,-12.863751892362744,-0.8227841727492409,0.2205514815416503,1.3127896393325194,9.999999236609948,99.99998473219956,,
159.0,-9.22155956889224,-0.8670376403949702,0.22394303523860562,1.234516906078738,9.999999172350691,99.9999834470145,,
160.0,-13.272394499245891,-0.8320837878413547,0.2343350859353006,1.3026802588587767,7.414308245732172,54.971966762732066,,
161.0,-13.042930535365734,-0.8354854591563038,0.22666489015695093,1.2968637412251218,6.166533013188963,38.02612940274935,,
162.0,-10.81687086097686,-0.8938265119703612,0.2337725993700365,1.2017812722479004,8.857680877086608,78.45851052030578,,
163.0,-11.295339353507542,-0.8704151016260087,0.2727374772744784,1.2608105879489795,9.999999051062558,99.99998102125207,,
164.0,-9.200316551924717,-0.8680290260351832,0.2155540515481208,1.232309478926151,8.856266382612034,78.43345423978406,,
165.0,-18.228503680664083,-0.7572179971628992,0.24920064790690458,1.4397626685250284,7.534559165424476,56.769581817281974,,
166.0,-8.104107297138734,-0.816033736841759,0.19703077129501914,1.299918654243094,8.434644801042706,71.14323291975677,,
